ID,2022_Value
216_X_Ssw,0.0
216_X_Tongaat,0.0
216_X_Uct1&2,0.0
219_X_Absa,0.0
219_X_Clicks,0.0
219_X_Distell,0.0
219_X_Impala,0.0
219_X_Oceana1&2,0.0
219_X_Picknpay,0.0
219_X_Sasol,0.0
219_X_Ssw,0.0
219_X_Tongaat,0.0
219_X_Uct1&2,0.0
21_X_Absa,0.0
21_X_Clicks,0.0
21_X_Distell,0.0
21_X_Impala,0.0
21_X_Oceana1&2,0.0
21_X_Picknpay,0.0
21_X_Sasol,0.0
21_X_Ssw,0.0
21_X_Tongaat,0.0
21_X_Uct1&2,0.0
220_X_Absa,0.0
220_X_Clicks,0.0
220_X_Distell,0.0
220_X_Impala,0.0
220_X_Oceana1&2,0.0
220_X_Picknpay,0.0
220_X_Sasol,0.0
220_X_Ssw,0.0
220_X_Tongaat,0.0
220_X_Uct1&2,0.0
222_X_Absa,0.0
222_X_Clicks,0.0
222_X_Distell,0.0
222_X_Impala,0.0
222_X_Oceana1&2,0.0
222_X_Picknpay,0.0
222_X_Sasol,0.0
222_X_Ssw,0.0
222_X_Tongaat,0.0
222_X_Uct1&2,0.0
226_X_Absa,0.0
226_X_Clicks,0.0
226_X_Distell,0.0
226_X_Impala,0.0
226_X_Oceana1&2,0.0
226_X_Picknpay,0.0
226_X_Sasol,0.0
226_X_Ssw,0.0
226_X_Tongaat,0.0
226_X_Uct1&2,0.0
228_X_Absa,0.0
228_X_Clicks,0.0
228_X_Distell,0.0
228_X_Impala,0.0
228_X_Oceana1&2,0.0
228_X_Picknpay,0.0
228_X_Sasol,0.0
228_X_Ssw,0.0
228_X_Tongaat,0.0
228_X_Uct1&2,0.0
229_X_Absa,0.0
229_X_Clicks,0.0
229_X_Distell,0.0
229_X_Impala,0.0
229_X_Oceana1&2,0.0
229_X_Picknpay,0.0
229_X_Sasol,0.0
229_X_Ssw,0.0
229_X_Tongaat,0.0
229_X_Uct1&2,0.0
232_X_Absa,0.0
232_X_Clicks,0.0
232_X_Distell,0.0
232_X_Impala,0.0
232_X_Oceana1&2,0.0
232_X_Picknpay,0.0
232_X_Sasol,0.0
232_X_Ssw,0.0
232_X_Tongaat,0.0
232_X_Uct1&2,0.0
236_X_Absa,0.0
236_X_Clicks,0.0
236_X_Distell,0.0
236_X_Impala,0.0
236_X_Oceana1&2,0.0
236_X_Picknpay,0.0
236_X_Sasol,0.0
236_X_Ssw,0.0
236_X_Tongaat,0.0
236_X_Uct1&2,0.0
243_X_Absa,0.0
243_X_Clicks,0.0
243_X_Distell,0.0
243_X_Impala,0.0
243_X_Oceana1&2,0.0
243_X_Picknpay,0.0
243_X_Sasol,0.0
243_X_Ssw,0.0
243_X_Tongaat,0.0
243_X_Uct1&2,0.0
244_X_Absa,0.0
244_X_Clicks,0.0
244_X_Distell,0.0
244_X_Impala,0.0
244_X_Oceana1&2,0.0
244_X_Picknpay,0.0
244_X_Sasol,0.0
244_X_Ssw,0.0
244_X_Tongaat,0.0
244_X_Uct1&2,0.0
246_X_Absa,0.0
246_X_Clicks,0.0
246_X_Distell,0.0
246_X_Impala,0.0
246_X_Oceana1&2,0.0
246_X_Picknpay,0.0
246_X_Sasol,0.0
246_X_Ssw,0.0
246_X_Tongaat,0.0
246_X_Uct1&2,0.0
252_X_Absa,0.0
252_X_Clicks,0.0
252_X_Distell,0.0
252_X_Impala,0.0
252_X_Oceana1&2,0.0
252_X_Picknpay,0.0
252_X_Sasol,0.0
252_X_Ssw,0.0
252_X_Tongaat,0.0
252_X_Uct1&2,0.0
259_X_Absa,0.0
259_X_Clicks,0.0
259_X_Distell,0.0
259_X_Impala,0.0
259_X_Oceana1&2,0.0
259_X_Picknpay,0.0
259_X_Sasol,0.0
259_X_Ssw,0.0
259_X_Tongaat,0.0
259_X_Uct1&2,0.0
262_X_Absa,0.0
262_X_Clicks,0.0
262_X_Distell,0.0
262_X_Impala,0.0
262_X_Oceana1&2,0.0
262_X_Picknpay,0.0
262_X_Sasol,0.0
262_X_Ssw,0.0
262_X_Tongaat,0.0
262_X_Uct1&2,0.0
265_X_Absa,0.0
265_X_Clicks,0.0
265_X_Distell,0.0
265_X_Impala,0.0
265_X_Oceana1&2,0.0
265_X_Picknpay,0.0
265_X_Sasol,0.0
265_X_Ssw,0.0
265_X_Tongaat,0.0
265_X_Uct1&2,0.0
267_X_Absa,0.0
267_X_Clicks,0.0
267_X_Distell,0.0
267_X_Impala,0.0
267_X_Oceana1&2,0.0
267_X_Picknpay,0.0
267_X_Sasol,0.0
267_X_Ssw,0.0
267_X_Tongaat,0.0
267_X_Uct1&2,0.0
268_X_Absa,0.0
268_X_Clicks,0.0
268_X_Distell,0.0
268_X_Impala,0.0
268_X_Oceana1&2,0.0
268_X_Picknpay,0.0
268_X_Sasol,0.0
268_X_Ssw,0.0
268_X_Tongaat,0.0
268_X_Uct1&2,0.0
269_X_Absa,0.0
269_X_Clicks,0.0
269_X_Distell,0.0
269_X_Impala,0.0
269_X_Oceana1&2,0.0
269_X_Picknpay,0.0
269_X_Sasol,0.0
269_X_Ssw,0.0
269_X_Tongaat,0.0
269_X_Uct1&2,0.0
26_X_Absa,0.0
26_X_Clicks,0.0
26_X_Distell,0.0
26_X_Impala,0.0
26_X_Oceana1&2,0.0
26_X_Picknpay,0.0
26_X_Sasol,0.0
26_X_Ssw,0.0
26_X_Tongaat,0.0
26_X_Uct1&2,0.0
273_X_Absa,0.0
273_X_Clicks,0.0
273_X_Distell,0.0
273_X_Impala,0.0
273_X_Oceana1&2,0.0
273_X_Picknpay,0.0
273_X_Sasol,0.0
273_X_Ssw,0.0
273_X_Tongaat,0.0
273_X_Uct1&2,0.0
274_X_Absa,0.0
274_X_Clicks,0.0
274_X_Distell,0.0
274_X_Impala,0.0
274_X_Oceana1&2,0.0
274_X_Picknpay,0.0
274_X_Sasol,0.0
274_X_Ssw,0.0
274_X_Tongaat,0.0
274_X_Uct1&2,0.0
275_X_Absa,0.0
275_X_Clicks,0.0
275_X_Distell,0.0
275_X_Impala,0.0
275_X_Oceana1&2,0.0
275_X_Picknpay,0.0
275_X_Sasol,0.0
275_X_Ssw,0.0
275_X_Tongaat,0.0
275_X_Uct1&2,0.0
276_X_Absa,0.0
276_X_Clicks,0.0
276_X_Distell,0.0
276_X_Impala,0.0
276_X_Oceana1&2,0.0
276_X_Picknpay,0.0
276_X_Sasol,0.0
276_X_Ssw,0.0
276_X_Tongaat,0.0
276_X_Uct1&2,0.0
277_X_Absa,0.0
277_X_Clicks,0.0
277_X_Distell,0.0
277_X_Impala,0.0
277_X_Oceana1&2,0.0
277_X_Picknpay,0.0
277_X_Sasol,0.0
277_X_Ssw,0.0
277_X_Tongaat,0.0
277_X_Uct1&2,0.0
278_X_Absa,0.0
278_X_Clicks,0.0
278_X_Distell,0.0
278_X_Impala,0.0
278_X_Oceana1&2,0.0
278_X_Picknpay,0.0
278_X_Sasol,0.0
278_X_Ssw,0.0
278_X_Tongaat,0.0
278_X_Uct1&2,0.0
279_X_Absa,0.0
279_X_Clicks,0.0
279_X_Distell,0.0
279_X_Impala,0.0
279_X_Oceana1&2,0.0
279_X_Picknpay,0.0
279_X_Sasol,0.0
279_X_Ssw,0.0
279_X_Tongaat,0.0
279_X_Uct1&2,0.0
27_X_Absa,0.0
27_X_Clicks,0.0
27_X_Distell,0.0
27_X_Impala,0.0
27_X_Oceana1&2,0.0
27_X_Picknpay,0.0
27_X_Sasol,0.0
27_X_Ssw,0.0
27_X_Tongaat,0.0
27_X_Uct1&2,0.0
281_X_Absa,0.0
281_X_Clicks,0.0
281_X_Distell,0.0
281_X_Impala,0.0
281_X_Oceana1&2,0.0
281_X_Picknpay,0.0
281_X_Sasol,0.0
281_X_Ssw,0.0
281_X_Tongaat,0.0
281_X_Uct1&2,0.0
282_X_Absa,0.0
282_X_Clicks,0.0
282_X_Distell,0.0
282_X_Impala,0.0
282_X_Oceana1&2,0.0
282_X_Picknpay,0.0
282_X_Sasol,0.0
282_X_Ssw,0.0
282_X_Tongaat,0.0
282_X_Uct1&2,0.0
285_X_Absa,0.0
285_X_Clicks,0.0
285_X_Distell,0.0
285_X_Impala,0.0
285_X_Oceana1&2,0.0
285_X_Picknpay,0.0
285_X_Sasol,0.0
285_X_Ssw,0.0
285_X_Tongaat,0.0
285_X_Uct1&2,0.0
286_X_Absa,0.0
286_X_Clicks,0.0
286_X_Distell,0.0
286_X_Impala,0.0
286_X_Oceana1&2,0.0
286_X_Picknpay,0.0
286_X_Sasol,0.0
286_X_Ssw,0.0
286_X_Tongaat,0.0
286_X_Uct1&2,0.0
287_X_Absa,0.0
287_X_Clicks,0.0
287_X_Distell,0.0
287_X_Impala,0.0
287_X_Oceana1&2,0.0
287_X_Picknpay,0.0
287_X_Sasol,0.0
287_X_Ssw,0.0
287_X_Tongaat,0.0
287_X_Uct1&2,0.0
288_X_Absa,0.0
288_X_Clicks,0.0
288_X_Distell,0.0
288_X_Impala,0.0
288_X_Oceana1&2,0.0
288_X_Picknpay,0.0
288_X_Sasol,0.0
288_X_Ssw,0.0
288_X_Tongaat,0.0
288_X_Uct1&2,0.0
289_X_Absa,0.0
289_X_Clicks,0.0
289_X_Distell,0.0
289_X_Impala,0.0
289_X_Oceana1&2,0.0
289_X_Picknpay,0.0
289_X_Sasol,0.0
289_X_Ssw,0.0
289_X_Tongaat,0.0
289_X_Uct1&2,0.0
28_X_Absa,0.0
28_X_Clicks,0.0
28_X_Distell,0.0
28_X_Impala,0.0
28_X_Oceana1&2,0.0
28_X_Picknpay,0.0
28_X_Sasol,0.0
28_X_Ssw,0.0
28_X_Tongaat,0.0
28_X_Uct1&2,0.0
290_X_Absa,0.0
290_X_Clicks,0.0
290_X_Distell,0.0
290_X_Impala,0.0
290_X_Oceana1&2,0.0
290_X_Picknpay,0.0
290_X_Sasol,0.0
290_X_Ssw,0.0
290_X_Tongaat,0.0
290_X_Uct1&2,0.0
291_X_Absa,0.0
291_X_Clicks,0.0
291_X_Distell,0.0
291_X_Impala,0.0
291_X_Oceana1&2,0.0
291_X_Picknpay,0.0
291_X_Sasol,0.0
291_X_Ssw,0.0
291_X_Tongaat,0.0
291_X_Uct1&2,0.0
293_X_Absa,0.0
293_X_Clicks,0.0
293_X_Distell,0.0
293_X_Impala,0.0
293_X_Oceana1&2,0.0
293_X_Picknpay,0.0
293_X_Sasol,0.0
293_X_Ssw,0.0
293_X_Tongaat,0.0
293_X_Uct1&2,0.0
294_X_Absa,0.0
294_X_Clicks,0.0
294_X_Distell,0.0
294_X_Impala,0.0
294_X_Oceana1&2,0.0
294_X_Picknpay,0.0
294_X_Sasol,0.0
294_X_Ssw,0.0
294_X_Tongaat,0.0
294_X_Uct1&2,0.0
295_X_Absa,0.0
295_X_Clicks,0.0
295_X_Distell,0.0
295_X_Impala,0.0
295_X_Oceana1&2,0.0
295_X_Picknpay,0.0
295_X_Sasol,0.0
295_X_Ssw,0.0
295_X_Tongaat,0.0
295_X_Uct1&2,0.0
298_X_Absa,0.0
298_X_Clicks,0.0
298_X_Distell,0.0
298_X_Impala,0.0
298_X_Oceana1&2,0.0
298_X_Picknpay,0.0
298_X_Sasol,0.0
298_X_Ssw,0.0
298_X_Tongaat,0.0
298_X_Uct1&2,0.0
29_X_Absa,0.0
29_X_Clicks,0.0
29_X_Distell,0.0
29_X_Impala,0.0
29_X_Oceana1&2,0.0
29_X_Picknpay,0.0
29_X_Sasol,0.0
29_X_Ssw,0.0
29_X_Tongaat,0.0
29_X_Uct1&2,0.0
300_X_Absa,0.0
300_X_Clicks,0.0
300_X_Distell,0.0
300_X_Impala,0.0
300_X_Oceana1&2,0.0
300_X_Picknpay,0.0
300_X_Sasol,0.0
300_X_Ssw,0.0
300_X_Tongaat,0.0
300_X_Uct1&2,0.0
302_X_Absa,0.0
302_X_Clicks,0.0
302_X_Distell,0.0
302_X_Impala,0.0
302_X_Oceana1&2,0.0
302_X_Picknpay,0.0
302_X_Sasol,0.0
302_X_Ssw,0.0
302_X_Tongaat,0.0
302_X_Uct1&2,0.0
308_X_Absa,0.0
308_X_Clicks,0.0
308_X_Distell,0.0
308_X_Impala,0.0
308_X_Oceana1&2,0.0
308_X_Picknpay,0.0
308_X_Sasol,0.0
308_X_Ssw,0.0
308_X_Tongaat,0.0
308_X_Uct1&2,0.0
311_X_Absa,0.0
311_X_Clicks,0.0
311_X_Distell,0.0
311_X_Impala,0.0
311_X_Oceana1&2,0.0
311_X_Picknpay,0.0
311_X_Sasol,0.0
311_X_Ssw,0.0
311_X_Tongaat,0.0
311_X_Uct1&2,0.0
314_X_Absa,0.0
314_X_Clicks,0.0
314_X_Distell,0.0
314_X_Impala,0.0
314_X_Oceana1&2,0.0
314_X_Picknpay,0.0
314_X_Sasol,0.0
314_X_Ssw,0.0
314_X_Tongaat,0.0
314_X_Uct1&2,0.0
316_X_Absa,0.0
316_X_Clicks,0.0
316_X_Distell,0.0
316_X_Impala,0.0
316_X_Oceana1&2,0.0
316_X_Picknpay,0.0
316_X_Sasol,0.0
316_X_Ssw,0.0
316_X_Tongaat,0.0
316_X_Uct1&2,0.0
317_X_Absa,0.0
317_X_Clicks,0.0
317_X_Distell,0.0
317_X_Impala,0.0
317_X_Oceana1&2,0.0
317_X_Picknpay,0.0
317_X_Sasol,0.0
317_X_Ssw,0.0
317_X_Tongaat,0.0
317_X_Uct1&2,0.0
318_X_Absa,0.0
318_X_Clicks,0.0
318_X_Distell,0.0
318_X_Impala,0.0
318_X_Oceana1&2,0.0
318_X_Picknpay,0.0
318_X_Sasol,0.0
318_X_Ssw,0.0
318_X_Tongaat,0.0
318_X_Uct1&2,0.0
319_X_Absa,0.0
319_X_Clicks,0.0
319_X_Distell,0.0
319_X_Impala,0.0
319_X_Oceana1&2,0.0
319_X_Picknpay,0.0
319_X_Sasol,0.0
319_X_Ssw,0.0
319_X_Tongaat,0.0
319_X_Uct1&2,0.0
31_X_Absa,0.0
31_X_Clicks,0.0
31_X_Distell,0.0
31_X_Impala,0.0
31_X_Oceana1&2,0.0
31_X_Picknpay,0.0
31_X_Sasol,0.0
31_X_Ssw,0.0
31_X_Tongaat,0.0
31_X_Uct1&2,0.0
321_X_Absa,0.0
321_X_Clicks,0.0
321_X_Distell,0.0
321_X_Impala,0.0
321_X_Oceana1&2,0.0
321_X_Picknpay,0.0
321_X_Sasol,0.0
321_X_Ssw,0.0
321_X_Tongaat,0.0
321_X_Uct1&2,0.0
323_X_Absa,0.0
323_X_Clicks,0.0
323_X_Distell,0.0
323_X_Impala,0.0
323_X_Oceana1&2,0.0
323_X_Picknpay,0.0
323_X_Sasol,0.0
323_X_Ssw,0.0
323_X_Tongaat,0.0
323_X_Uct1&2,0.0
324_X_Absa,0.0
324_X_Clicks,0.0
324_X_Distell,0.0
324_X_Impala,0.0
324_X_Oceana1&2,0.0
324_X_Picknpay,0.0
324_X_Sasol,0.0
324_X_Ssw,0.0
324_X_Tongaat,0.0
324_X_Uct1&2,0.0
325_X_Absa,0.0
325_X_Clicks,0.0
325_X_Distell,0.0
325_X_Impala,0.0
325_X_Oceana1&2,0.0
325_X_Picknpay,0.0
325_X_Sasol,0.0
325_X_Ssw,0.0
325_X_Tongaat,0.0
325_X_Uct1&2,0.0
326_X_Absa,0.0
326_X_Clicks,0.0
326_X_Distell,0.0
326_X_Impala,0.0
326_X_Oceana1&2,0.0
326_X_Picknpay,0.0
326_X_Sasol,0.0
326_X_Ssw,0.0
326_X_Tongaat,0.0
326_X_Uct1&2,0.0
331_X_Absa,0.0
331_X_Clicks,0.0
331_X_Distell,0.0
331_X_Impala,0.0
331_X_Oceana1&2,0.0
331_X_Picknpay,0.0
331_X_Sasol,0.0
331_X_Ssw,0.0
331_X_Tongaat,0.0
331_X_Uct1&2,0.0
332_X_Absa,0.0
332_X_Clicks,0.0
332_X_Distell,0.0
332_X_Impala,0.0
332_X_Oceana1&2,0.0
332_X_Picknpay,0.0
332_X_Sasol,0.0
332_X_Ssw,0.0
332_X_Tongaat,0.0
332_X_Uct1&2,0.0
333_X_Absa,0.0
333_X_Clicks,0.0
333_X_Distell,0.0
333_X_Impala,0.0
333_X_Oceana1&2,0.0
333_X_Picknpay,0.0
333_X_Sasol,0.0
333_X_Ssw,0.0
333_X_Tongaat,0.0
333_X_Uct1&2,0.0
334_X_Absa,0.0
334_X_Clicks,0.0
334_X_Distell,0.0
334_X_Impala,0.0
334_X_Oceana1&2,0.0
334_X_Picknpay,0.0
334_X_Sasol,0.0
334_X_Ssw,0.0
334_X_Tongaat,0.0
334_X_Uct1&2,0.0
338_X_Absa,0.0
338_X_Clicks,0.0
338_X_Distell,0.0
338_X_Impala,0.0
338_X_Oceana1&2,0.0
338_X_Picknpay,0.0
338_X_Sasol,0.0
338_X_Ssw,0.0
338_X_Tongaat,0.0
338_X_Uct1&2,0.0
339_X_Absa,0.0
339_X_Clicks,0.0
339_X_Distell,0.0
339_X_Impala,0.0
339_X_Oceana1&2,0.0
339_X_Picknpay,0.0
339_X_Sasol,0.0
339_X_Ssw,0.0
339_X_Tongaat,0.0
339_X_Uct1&2,0.0
341_X_Absa,0.0
341_X_Clicks,0.0
341_X_Distell,0.0
341_X_Impala,0.0
341_X_Oceana1&2,0.0
341_X_Picknpay,0.0
341_X_Sasol,0.0
341_X_Ssw,0.0
341_X_Tongaat,0.0
341_X_Uct1&2,0.0
343_X_Absa,0.0
343_X_Clicks,0.0
343_X_Distell,0.0
343_X_Impala,0.0
343_X_Oceana1&2,0.0
343_X_Picknpay,0.0
343_X_Sasol,0.0
343_X_Ssw,0.0
343_X_Tongaat,0.0
343_X_Uct1&2,0.0
347_X_Absa,0.0
347_X_Clicks,0.0
347_X_Distell,0.0
347_X_Impala,0.0
347_X_Oceana1&2,0.0
347_X_Picknpay,0.0
347_X_Sasol,0.0
347_X_Ssw,0.0
347_X_Tongaat,0.0
347_X_Uct1&2,0.0
348_X_Absa,0.0
348_X_Clicks,0.0
348_X_Distell,0.0
348_X_Impala,0.0
348_X_Oceana1&2,0.0
348_X_Picknpay,0.0
348_X_Sasol,0.0
348_X_Ssw,0.0
348_X_Tongaat,0.0
348_X_Uct1&2,0.0
349_X_Absa,0.0
349_X_Clicks,0.0
349_X_Distell,0.0
349_X_Impala,0.0
349_X_Oceana1&2,0.0
349_X_Picknpay,0.0
349_X_Sasol,0.0
349_X_Ssw,0.0
349_X_Tongaat,0.0
349_X_Uct1&2,0.0
353_X_Absa,0.0
353_X_Clicks,0.0
353_X_Distell,0.0
353_X_Impala,0.0
353_X_Oceana1&2,0.0
353_X_Picknpay,0.0
353_X_Sasol,0.0
353_X_Ssw,0.0
353_X_Tongaat,0.0
353_X_Uct1&2,0.0
356_X_Absa,0.0
356_X_Clicks,0.0
356_X_Distell,0.0
356_X_Impala,0.0
356_X_Oceana1&2,0.0
356_X_Picknpay,0.0
356_X_Sasol,0.0
356_X_Ssw,0.0
356_X_Tongaat,0.0
356_X_Uct1&2,0.0
35_X_Absa,0.0
35_X_Clicks,0.0
35_X_Distell,0.0
35_X_Impala,0.0
35_X_Oceana1&2,0.0
35_X_Picknpay,0.0
35_X_Sasol,0.0
35_X_Ssw,0.0
35_X_Tongaat,0.0
35_X_Uct1&2,0.0
364_X_Absa,0.0
364_X_Clicks,0.0
364_X_Distell,0.0
364_X_Impala,0.0
364_X_Oceana1&2,0.0
364_X_Picknpay,0.0
364_X_Sasol,0.0
364_X_Ssw,0.0
364_X_Tongaat,0.0
364_X_Uct1&2,0.0
366_X_Absa,0.0
366_X_Clicks,0.0
366_X_Distell,0.0
366_X_Impala,0.0
366_X_Oceana1&2,0.0
366_X_Picknpay,0.0
366_X_Sasol,0.0
366_X_Ssw,0.0
366_X_Tongaat,0.0
366_X_Uct1&2,0.0
367_X_Absa,0.0
367_X_Clicks,0.0
367_X_Distell,0.0
367_X_Impala,0.0
367_X_Oceana1&2,0.0
367_X_Picknpay,0.0
367_X_Sasol,0.0
367_X_Ssw,0.0
367_X_Tongaat,0.0
367_X_Uct1&2,0.0
368_X_Absa,0.0
368_X_Clicks,0.0
368_X_Distell,0.0
368_X_Impala,0.0
368_X_Oceana1&2,0.0
368_X_Picknpay,0.0
368_X_Sasol,0.0
368_X_Ssw,0.0
368_X_Tongaat,0.0
368_X_Uct1&2,0.0
369_X_Absa,0.0
369_X_Clicks,0.0
369_X_Distell,0.0
369_X_Impala,0.0
369_X_Oceana1&2,0.0
369_X_Picknpay,0.0
369_X_Sasol,0.0
369_X_Ssw,0.0
369_X_Tongaat,0.0
369_X_Uct1&2,0.0
376_X_Absa,0.0
376_X_Clicks,0.0
376_X_Distell,0.0
376_X_Impala,0.0
376_X_Oceana1&2,0.0
376_X_Picknpay,0.0
376_X_Sasol,0.0
376_X_Ssw,0.0
376_X_Tongaat,0.0
376_X_Uct1&2,0.0
379_X_Absa,0.0
379_X_Clicks,0.0
379_X_Distell,0.0
379_X_Impala,0.0
379_X_Oceana1&2,0.0
379_X_Picknpay,0.0
379_X_Sasol,0.0
379_X_Ssw,0.0
379_X_Tongaat,0.0
379_X_Uct1&2,0.0
380_X_Absa,0.0
380_X_Clicks,0.0
380_X_Distell,0.0
380_X_Impala,0.0
380_X_Oceana1&2,0.0
380_X_Picknpay,0.0
380_X_Sasol,0.0
380_X_Ssw,0.0
380_X_Tongaat,0.0
380_X_Uct1&2,0.0
382_X_Absa,0.0
382_X_Clicks,0.0
382_X_Distell,0.0
382_X_Impala,0.0
382_X_Oceana1&2,0.0
382_X_Picknpay,0.0
382_X_Sasol,0.0
382_X_Ssw,0.0
382_X_Tongaat,0.0
382_X_Uct1&2,0.0
385_X_Absa,0.0
385_X_Clicks,0.0
385_X_Distell,0.0
385_X_Impala,0.0
385_X_Oceana1&2,0.0
385_X_Picknpay,0.0
385_X_Sasol,0.0
385_X_Ssw,0.0
385_X_Tongaat,0.0
385_X_Uct1&2,0.0
38_X_Absa,0.0
38_X_Clicks,0.0
38_X_Distell,0.0
38_X_Impala,0.0
38_X_Oceana1&2,0.0
38_X_Picknpay,0.0
38_X_Sasol,0.0
38_X_Ssw,0.0
38_X_Tongaat,0.0
38_X_Uct1&2,0.0
390_X_Absa,0.0
390_X_Clicks,0.0
390_X_Distell,0.0
390_X_Impala,0.0
390_X_Oceana1&2,0.0
390_X_Picknpay,0.0
390_X_Sasol,0.0
390_X_Ssw,0.0
390_X_Tongaat,0.0
390_X_Uct1&2,0.0
393_X_Absa,0.0
393_X_Clicks,0.0
393_X_Distell,0.0
393_X_Impala,0.0
393_X_Oceana1&2,0.0
393_X_Picknpay,0.0
393_X_Sasol,0.0
393_X_Ssw,0.0
393_X_Tongaat,0.0
393_X_Uct1&2,0.0
394_X_Absa,0.0
394_X_Clicks,0.0
394_X_Distell,0.0
394_X_Impala,0.0
394_X_Oceana1&2,0.0
394_X_Picknpay,0.0
394_X_Sasol,0.0
394_X_Ssw,0.0
394_X_Tongaat,0.0
394_X_Uct1&2,0.0
397_X_Absa,0.0
397_X_Clicks,0.0
397_X_Distell,0.0
397_X_Impala,0.0
397_X_Oceana1&2,0.0
397_X_Picknpay,0.0
397_X_Sasol,0.0
397_X_Ssw,0.0
397_X_Tongaat,0.0
397_X_Uct1&2,0.0
398_X_Absa,0.0
398_X_Clicks,0.0
398_X_Distell,0.0
398_X_Impala,0.0
398_X_Oceana1&2,0.0
398_X_Picknpay,0.0
398_X_Sasol,0.0
398_X_Ssw,0.0
398_X_Tongaat,0.0
398_X_Uct1&2,0.0
399_X_Absa,0.0
399_X_Clicks,0.0
399_X_Distell,0.0
399_X_Impala,0.0
399_X_Oceana1&2,0.0
399_X_Picknpay,0.0
399_X_Sasol,0.0
399_X_Ssw,0.0
399_X_Tongaat,0.0
399_X_Uct1&2,0.0
3_X_Absa,0.0
3_X_Clicks,0.0
3_X_Distell,0.0
3_X_Impala,0.0
3_X_Oceana1&2,0.0
3_X_Picknpay,0.0
3_X_Sasol,0.0
3_X_Ssw,0.0
3_X_Tongaat,0.0
3_X_Uct1&2,0.0
400_X_Absa,0.0
400_X_Clicks,0.0
400_X_Distell,0.0
400_X_Impala,0.0
400_X_Oceana1&2,0.0
400_X_Picknpay,0.0
400_X_Sasol,0.0
400_X_Ssw,0.0
400_X_Tongaat,0.0
400_X_Uct1&2,0.0
404_X_Absa,0.0
404_X_Clicks,0.0
404_X_Distell,0.0
404_X_Impala,0.0
404_X_Oceana1&2,0.0
404_X_Picknpay,0.0
404_X_Sasol,0.0
404_X_Ssw,0.0
404_X_Tongaat,0.0
404_X_Uct1&2,0.0
406_X_Absa,0.0
406_X_Clicks,0.0
406_X_Distell,0.0
406_X_Impala,0.0
406_X_Oceana1&2,0.0
406_X_Picknpay,0.0
406_X_Sasol,0.0
406_X_Ssw,0.0
406_X_Tongaat,0.0
406_X_Uct1&2,0.0
407_X_Absa,0.0
407_X_Clicks,0.0
407_X_Distell,0.0
407_X_Impala,0.0
407_X_Oceana1&2,0.0
407_X_Picknpay,0.0
407_X_Sasol,0.0
407_X_Ssw,0.0
407_X_Tongaat,0.0
407_X_Uct1&2,0.0
414_X_Absa,0.0
414_X_Clicks,0.0
414_X_Distell,0.0
414_X_Impala,0.0
414_X_Oceana1&2,0.0
414_X_Picknpay,0.0
414_X_Sasol,0.0
414_X_Ssw,0.0
414_X_Tongaat,0.0
414_X_Uct1&2,0.0
418_X_Absa,0.0
418_X_Clicks,0.0
418_X_Distell,0.0
418_X_Impala,0.0
418_X_Oceana1&2,0.0
418_X_Picknpay,0.0
418_X_Sasol,0.0
418_X_Ssw,0.0
418_X_Tongaat,0.0
418_X_Uct1&2,0.0
41_X_Absa,0.0
41_X_Clicks,0.0
41_X_Distell,0.0
41_X_Impala,0.0
41_X_Oceana1&2,0.0
41_X_Picknpay,0.0
41_X_Sasol,0.0
41_X_Ssw,0.0
41_X_Tongaat,0.0
41_X_Uct1&2,0.0
421_X_Absa,0.0
421_X_Clicks,0.0
421_X_Distell,0.0
421_X_Impala,0.0
421_X_Oceana1&2,0.0
421_X_Picknpay,0.0
421_X_Sasol,0.0
421_X_Ssw,0.0
421_X_Tongaat,0.0
421_X_Uct1&2,0.0
42_X_Absa,0.0
42_X_Clicks,0.0
42_X_Distell,0.0
42_X_Impala,0.0
42_X_Oceana1&2,0.0
42_X_Picknpay,0.0
42_X_Sasol,0.0
42_X_Ssw,0.0
42_X_Tongaat,0.0
42_X_Uct1&2,0.0
430_X_Absa,0.0
430_X_Clicks,0.0
430_X_Distell,0.0
430_X_Impala,0.0
430_X_Oceana1&2,0.0
430_X_Picknpay,0.0
430_X_Sasol,0.0
430_X_Ssw,0.0
430_X_Tongaat,0.0
430_X_Uct1&2,0.0
432_X_Absa,0.0
432_X_Clicks,0.0
432_X_Distell,0.0
432_X_Impala,0.0
432_X_Oceana1&2,0.0
432_X_Picknpay,0.0
432_X_Sasol,0.0
432_X_Ssw,0.0
432_X_Tongaat,0.0
432_X_Uct1&2,0.0
433_X_Absa,0.0
433_X_Clicks,0.0
433_X_Distell,0.0
433_X_Impala,0.0
433_X_Oceana1&2,0.0
433_X_Picknpay,0.0
433_X_Sasol,0.0
433_X_Ssw,0.0
433_X_Tongaat,0.0
433_X_Uct1&2,0.0
435_X_Absa,0.0
435_X_Clicks,0.0
435_X_Distell,0.0
435_X_Impala,0.0
435_X_Oceana1&2,0.0
435_X_Picknpay,0.0
435_X_Sasol,0.0
435_X_Ssw,0.0
435_X_Tongaat,0.0
435_X_Uct1&2,0.0
439_X_Absa,0.0
439_X_Clicks,0.0
439_X_Distell,0.0
439_X_Impala,0.0
439_X_Oceana1&2,0.0
439_X_Picknpay,0.0
439_X_Sasol,0.0
439_X_Ssw,0.0
439_X_Tongaat,0.0
439_X_Uct1&2,0.0
43_X_Absa,0.0
